"","P1PRIMPK","CHILDID","CREGION","GENDER","RACE","C1R4MSCL","WKBLACK","WKHISP","P1HFAMIL","C1CMOTOR","R1_KAGE","P1HIG_1","W1INCCAT","WKINCOME","A2TXSPEN","C1R4MPF","C1R4RPF","S2HVISIT","S2ORIENT","C7R4RPF","C7R4MPF","C6ATTLVL","P1NUMSIB"
"17178",6,"1165021C",4,1,1,47.8,2,2,1,14,65.03,18,13,3e+05,4,3,3,1,1,10,9,4,2
"17179",6,"1165022C",4,2,1,46.9,2,2,1,17,68.6,18,13,7e+05,4,3,1,1,1,10,9,5,1
"17180",6,"1165023C",4,1,1,83.83,2,2,1,17,69.33,22,13,150000,4,5,4,1,1,10,9,5,1
"17181",6,"1165024C",4,1,1,NA,2,2,1,NA,-9,19,NA,6,NA,NA,NA,1,1,NA,NA,NA,1
"17182",-9,"1165025C",4,2,1,27.35,2,2,3,11,69.33,20,12,1e+05,4,2,-9,1,1,7,8,5,1
"17183",6,"1166001C",4,2,5,14.86,2,2,1,9,67.33,13,4,15000,3,0,0,1,1,7,7,3,1
"17184",6,"1166002C",4,1,5,24.3,2,2,2,13,69.97,8,3,30000,3,1,1,1,1,NA,NA,5,0
"17185",6,"1166003C",4,1,5,27.11,2,2,2,13,65.33,13,3,1300,3,1,1,1,1,8,8,3,0
"17186",0,"1166004C",4,1,3,15.4,2,1,3,10,61,6,1,10000,3,1,-1,1,1,NA,NA,NA,4
"17187",-9,"1166005C",4,1,3,19.4,2,1,3,14,62.93,9,2,6000,2,1,-1,1,1,NA,NA,2,2
"17188",NA,"1166006C",4,1,3,22.2,NA,NA,NA,6,66.17,NA,9,NA,3,1,0,1,1,NA,NA,3,NA
"17189",6,"1166007C",4,1,4,16.89,2,1,2,15,71.5,13,3,15000,3,0,-1,1,1,NA,NA,3,0
"17190",6,"1166008C",4,2,4,14.24,2,1,3,11,66.43,10,6,14999,3,0,0,1,1,NA,NA,3,1
"17191",-9,"1166009C",4,2,7,19.86,2,2,1,10,66.03,13,7,37000,3,1,0,1,1,NA,NA,2,2
"17192",-9,"1166010C",4,1,3,14.43,2,1,1,12,60.43,13,5,25000,3,0,-1,1,1,8,9,4,1
"17193",0,"1166011C",4,1,4,17.22,2,1,2,10,62.27,12,1,5000,3,1,0,1,1,7,6,NA,0
"17194",0,"1166012C",4,2,4,32.23,2,1,1,-9,68.9,11,NA,18000,2,3,-1,1,1,NA,NA,NA,1
"17195",0,"1166013C",4,1,3,19.06,2,1,1,11,63.93,13,5,30000,2,1,-1,1,1,7,5,3,1
"17196",-9,"1166014C",4,2,4,17.55,2,1,3,12,62.57,13,4,16800,3,1,0,1,1,7,6,NA,2
"17197",NA,"1166015C",4,2,3,16.9,2,1,NA,8,67.33,NA,2,10000,3,1,-1,1,1,5,6,3,NA
"17198",-9,"1166016C",4,1,4,15.44,2,1,1,10,66.7,4,1,28,2,1,-1,1,1,NA,NA,3,3
"17199",2,"1166017C",4,2,4,23.79,2,1,1,-9,71.27,12,6,20000,3,1,-1,1,1,NA,NA,NA,2
"17200",0,"1166018C",4,1,3,16.55,2,1,3,11,70.17,1,3,10000,3,1,-1,1,1,6,6,2,8
"17201",1,"1166019C",4,2,4,20.87,2,1,4,13,69.27,11,2,6000,3,1,-1,1,1,NA,NA,5,0
"17202",7,"1166020C",4,2,4,26.98,2,1,4,15,71.13,16,NA,37000,3,2,1,1,1,NA,NA,4,0
"17203",6,"1166021C",4,2,4,16.08,2,1,1,12,66.37,9,4,35000,3,1,-1,1,1,NA,NA,NA,5
"17204",6,"1166022C",4,1,3,18.64,2,1,5,10,65.73,-7,10,60000,3,1,-1,1,1,8,7,4,4
"17205",6,"1166023C",4,1,3,NA,2,1,1,NA,-9,9,4,10000,2,NA,NA,1,1,7,7,3,1
"17206",0,"1166024C",4,1,3,14.62,2,1,3,10,63.5,12,2,12000,3,1,0,1,1,NA,NA,3,3
"17207",NA,"1166040C",NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17208",0,"1167001C",4,2,4,22.86,2,1,1,14,69.97,12,6,20000,2,1,0,1,2,8,9,NA,2
"17209",0,"1167002C",4,1,4,19.31,2,1,4,13,69.07,-7,3,16000,2,1,-1,1,2,6,7,3,0
"17210",1,"1167003C",4,2,4,14.8,2,1,4,13,63.6,14,2,9600,2,0,-1,1,2,NA,NA,NA,0
"17211",0,"1167004C",4,1,3,20.35,2,1,1,9,70.07,11,6,25000,2,1,0,1,2,8,5,4,3
"17212",-9,"1167005C",4,2,4,20.86,2,1,2,14,71.9,3,4,15000,3,1,-1,1,2,5,5,3,0
"17213",0,"1167007C",4,2,3,28.87,2,1,1,17,69.67,9,7,25000,3,1,2,1,2,8,6,3,2
"17214",6,"1167008C",4,1,3,18.6,2,1,1,13,62.9,6,7,24000,2,1,-1,1,2,5,6,4,1
"17215",5,"1167009C",4,1,3,16.9,2,1,1,10,64.2,12,4,28000,3,-9,-1,1,2,NA,NA,2,4
"17216",6,"1167010C",4,1,3,28.21,2,1,2,11,71.97,22,11,1e+05,2,2,1,1,2,7,9,4,0
"17217",6,"1167011C",4,1,3,16.26,2,1,3,12,67.2,8,6,10000,3,1,-1,1,2,NA,NA,NA,5
"17218",0,"1167012C",4,1,3,17.44,2,1,1,15,71.23,12,4,36000,3,1,-1,1,2,5,4,3,2
"17219",1,"1167013C",4,1,3,24.61,2,1,2,16,70.23,14,4,17000,2,2,1,1,2,NA,NA,2,0
"17220",8,"1167014C",4,2,3,19.71,2,1,1,13,63.47,6,4,11000,3,1,-1,1,2,8,5,5,2
"17221",1,"1167015C",4,2,4,20.02,2,1,1,8,60.73,13,10,55000,2,1,0,1,2,7,6,5,3
"17222",NA,"1167016C",4,1,3,17.93,NA,NA,NA,13,62.5,NA,2,NA,NA,1,-1,1,2,5,6,2,NA
"17223",1,"1167017C",4,2,4,NA,2,1,1,NA,-9,16,4,18000,3,NA,NA,1,2,7,6,3,3
"17224",2,"1167018C",4,1,4,23.84,2,1,2,12,63.87,10,4,15000,3,2,0,1,2,NA,NA,NA,0
"17225",4,"1167019C",4,2,4,15.91,2,1,1,13,67.67,17,9,55000,2,1,-1,1,2,10,7,5,2
"17226",6,"1167020C",4,1,4,18.9,2,1,1,-9,61.87,18,5,20000,3,1,-1,1,2,NA,NA,3,1
"17227",6,"1167021C",4,1,4,NA,2,1,1,NA,-9,6,2,15000,NA,NA,NA,1,2,NA,NA,NA,1
"17228",0,"1167022C",4,2,4,21.48,2,1,1,14,64.13,6,4,17000,3,1,-1,1,2,6,6,4,1
"17229",0,"1167023C",4,1,4,12.01,2,1,3,7,64.53,4,3,12000,3,0,-1,1,2,7,7,3,2
"17230",2,"1167024C",4,1,4,25.82,2,1,1,11,70.17,2,7,20000,2,1,-1,1,2,7,6,5,2
"17231",6,"1167025C",4,2,3,15.93,2,1,3,14,67.2,8,6,10000,2,1,-1,1,2,NA,NA,NA,5
"17232",6,"1168001C",4,2,2,26.36,1,2,1,9,62.23,17,NA,45000,2,2,1,NA,NA,NA,NA,NA,1
"17233",NA,"1168002C",4,2,2,18.86,NA,NA,NA,13,57.57,NA,NA,NA,2,1,0,NA,NA,NA,NA,NA,NA
"17234",7,"1168003C",4,1,2,13.68,1,2,3,12,65.97,13,NA,6000,NA,0,0,NA,NA,NA,NA,NA,2
"17235",7,"1168004C",4,1,2,36.34,1,2,5,11,66.93,12,NA,60000,2,3,2,NA,NA,NA,NA,NA,0
"17236",6,"1168005C",4,1,2,29.51,1,2,1,8,63.13,16,NA,55000,2,2,3,NA,NA,NA,NA,NA,1
"17237",6,"1168006C",4,1,2,26.3,1,2,3,9,62.63,16,NA,72000,2,2,1,NA,NA,NA,NA,NA,1
"17238",NA,"1168007C",4,1,2,18.36,NA,NA,NA,14,69.63,NA,NA,NA,2,1,0,NA,NA,NA,NA,NA,NA
"17239",7,"1168008C",4,2,2,23.74,1,2,4,13,69.7,16,NA,12000,2,1,1,NA,NA,NA,NA,NA,0
"17240",NA,"1168009C",4,2,2,15.63,NA,NA,NA,5,64.93,NA,NA,NA,2,1,-9,NA,NA,NA,NA,NA,NA
"17241",6,"1168010C",4,1,3,22.89,1,1,4,8,61.17,16,NA,5000,2,1,1,NA,NA,NA,NA,NA,0
"17242",7,"1168011C",4,2,2,23.9,-9,-9,4,9,58.17,16,NA,24000,2,1,1,NA,NA,NA,NA,NA,0
"17243",6,"1168013C",4,1,2,28.16,1,2,1,13,60.03,12,NA,30000,2,2,2,NA,NA,NA,NA,NA,1
"17244",NA,"1168014C",4,1,2,15.9,NA,NA,NA,8,68.4,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"17245",7,"1168016C",4,2,3,30.79,1,1,5,16,64.67,13,6,9000,2,2,1,NA,NA,NA,NA,NA,1
"17246",6,"1168017C",4,1,2,NA,1,2,3,NA,-9,16,NA,26000,NA,NA,NA,NA,NA,NA,NA,NA,1
"17247",6,"1168018C",4,1,2,36.34,1,2,3,11,63.2,17,6,60000,2,3,2,NA,NA,NA,NA,NA,1
"17248",6,"1168019C",4,1,2,22.9,1,2,1,12,62.6,16,NA,70000,2,2,1,NA,NA,NA,NA,NA,2
"17249",6,"1168020C",4,1,2,19.37,1,2,4,14,64.6,12,NA,35000,NA,1,0,NA,NA,NA,NA,NA,0
"17250",6,"1168021C",4,2,2,16.83,1,2,2,8,59.47,15,NA,55000,2,1,0,NA,NA,NA,NA,4,0
"17251",6,"1168022C",4,2,2,38.49,1,2,3,15,69.13,17,NA,38000,2,3,2,NA,NA,NA,NA,NA,1
"17252",NA,"1168024C",4,1,2,19.16,NA,NA,NA,7,54,NA,8,NA,2,1,0,NA,NA,NA,NA,NA,NA
"17253",NA,"1169001C",4,1,5,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,1,2,NA,NA,NA,NA
"17254",6,"1169002C",4,2,5,31.03,2,2,1,16,68.23,14,7,25000,3,2,2,1,2,NA,NA,NA,1
"17255",0,"1169003C",4,1,5,NA,2,2,2,NA,-9,6,9,30000,NA,NA,NA,1,2,10,8,5,0
"17256",6,"1169004C",4,1,3,28.34,2,1,2,17,71.27,13,4,9000,3,-9,0,1,2,NA,NA,3,0
"17257",NA,"1169005C",4,2,3,16.19,NA,NA,NA,16,67.03,NA,4,NA,2,0,-1,1,2,NA,NA,3,NA
"17258",6,"1169006C",4,1,4,20.96,2,1,4,11,60.57,9,6,3500,2,1,-1,1,2,NA,NA,NA,0
"17259",NA,"1169007C",4,2,4,13.31,NA,NA,NA,3,71,NA,NA,NA,2,0,-1,1,2,-9,6,3,NA
"17260",6,"1169008C",4,2,3,12.04,2,1,1,-9,71.23,3,4,13500,2,0,-1,1,2,NA,NA,2,2
"17261",6,"1169009C",4,2,3,23.58,2,1,1,14,66.23,18,10,60000,NA,2,2,1,2,9,9,5,2
"17262",4,"1169010C",4,2,3,15.78,2,1,2,9,62.77,12,NA,16000,2,1,-1,1,2,NA,NA,NA,0
"17263",1,"1169011C",4,2,3,NA,2,1,1,NA,-9,9,NA,21000,2,NA,NA,1,2,7,6,5,2
"17264",0,"1169012C",4,1,3,20.23,2,1,1,11,67.03,9,NA,12000,2,1,-9,1,2,NA,NA,2,1
"17265",5,"1169013C",4,2,2,NA,1,2,3,NA,-9,10,NA,15600,NA,NA,NA,1,2,NA,NA,NA,1
"17266",6,"1169015C",4,2,3,20.07,2,1,1,13,62.93,6,1,4500,3,1,-1,1,2,8,7,3,3
"17267",6,"1169016C",4,1,3,29.46,2,1,2,16,72.17,9,NA,3500,2,2,-1,1,2,7,-9,3,0
"17268",5,"1169018C",4,1,3,12.78,2,1,3,9,70.03,11,NA,12000,NA,0,-1,1,2,NA,NA,NA,1
"17269",6,"1169019C",4,1,3,24.72,2,1,3,10,67.07,1,NA,18000,NA,1,-1,1,2,NA,NA,4,5
"17270",7,"1169020C",4,1,3,18.86,2,1,1,6,64.23,3,2,9000,2,1,-1,1,2,NA,NA,NA,4
"17271",6,"1169021C",4,1,3,13.91,2,1,3,11,62.97,10,NA,11000,2,0,0,1,2,7,7,2,1
"17272",6,"1169023C",4,1,3,24.1,2,1,1,16,68.57,13,7,15000,3,2,-1,1,2,8,7,3,1
"17273",0,"1169024C",4,1,3,31.47,2,1,1,13,67.13,13,5,10000,NA,2,0,1,2,NA,NA,4,4
"17274",5,"1171001C",4,1,3,18.57,2,1,1,8,66.13,6,4,13000,-9,1,1,NA,NA,NA,NA,4,2
"17275",2,"1171002C",4,2,2,25.76,1,2,1,13,65.93,17,9,40000,2,2,1,NA,NA,5,4,2,1
"17276",5,"1171003C",4,1,3,32.36,2,1,1,14,70.17,14,3,18000,-9,3,2,NA,NA,9,9,3,1
"17277",0,"1171004C",4,1,3,12.44,2,1,3,3,65.67,12,NA,9000,4,0,0,NA,NA,NA,NA,NA,1
"17278",0,"1171005C",4,2,3,NA,2,1,2,NA,-9,12,5,20000,2,NA,NA,NA,NA,NA,NA,3,0
"17279",6,"1171006C",4,1,3,15.24,2,1,1,15,62.93,9,7,15000,2,1,-1,NA,NA,8,7,3,1
"17280",5,"1171007C",4,1,2,28.12,1,2,3,5,63.07,16,4,20000,3,1,1,NA,NA,NA,NA,NA,2
"17281",NA,"1171008C",4,2,3,NA,2,1,NA,NA,NA,NA,NA,15000,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17282",6,"1171009C",4,1,4,22.59,2,1,1,8,63.93,3,3,20000,3,2,0,NA,NA,8,5,4,4
"17283",3,"1171010C",4,1,3,19.8,2,1,1,10,68.43,9,3,16000,3,1,-1,NA,NA,7,5,4,1
"17284",0,"1171011C",4,2,4,17.32,2,1,1,14,71.23,6,3,14000,2,1,-1,NA,NA,7,6,4,2
"17285",3,"1171012C",4,1,4,NA,2,1,1,NA,-9,13,NA,105000,NA,NA,NA,NA,NA,NA,NA,NA,1
"17286",4,"1171013C",4,1,4,NA,2,1,1,NA,-9,16,NA,15000,NA,NA,NA,NA,NA,NA,NA,NA,2
"17287",NA,"1171014C",4,2,4,25.22,NA,NA,NA,14,71.43,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA
"17288",0,"1171015C",4,2,4,11.24,2,1,3,12,70.67,10,NA,28000,2,0,-1,NA,NA,NA,NA,NA,1
"17289",6,"1171016C",4,1,2,12.45,1,2,3,8,61.73,11,NA,10000,3,0,2,NA,NA,NA,NA,NA,1
"17290",6,"1171017C",4,2,4,NA,2,1,1,NA,-9,3,4,17000,2,NA,NA,NA,NA,NA,NA,NA,2
"17291",0,"1171018C",4,1,4,20.31,2,1,2,8,60.2,10,NA,55000,NA,1,-9,NA,NA,NA,NA,NA,0
"17292",-9,"1171019C",4,2,4,13.89,2,1,5,9,65,6,4,23000,2,0,-1,NA,NA,6,3,3,3
"17293",0,"1171020C",4,1,4,10.96,2,1,1,10,61.1,1,4,31000,3,0,-1,NA,NA,8,6,3,1
"17294",6,"1171021C",4,2,3,NA,2,1,3,NA,-9,16,NA,16000,NA,NA,NA,NA,NA,NA,NA,NA,1
"17295",5,"1171022C",4,2,4,19.64,2,1,1,11,63.33,8,NA,33000,3,1,-9,NA,NA,NA,NA,NA,2
"17296",2,"1171023C",4,2,4,17.23,2,1,2,6,62.67,9,3,12500,2,1,-1,NA,NA,8,7,4,0
"17297",0,"1171024C",4,1,4,18.74,2,1,1,13,65.83,7,NA,50000,-9,1,1,NA,NA,NA,NA,NA,1
"17298",6,"1172001C",4,2,1,28.54,2,2,1,14,60.43,18,NA,6,-1,2,3,1,1,NA,NA,NA,1
"17299",6,"1172002C",4,2,3,25.99,2,1,1,13,65.07,20,NA,80000,-1,2,-9,1,1,NA,NA,NA,1
"17300",6,"1172003C",4,2,1,30.4,2,2,2,11,59.53,18,NA,60000,-1,3,2,1,1,NA,NA,NA,0
"17301",6,"1172004C",4,2,1,36.3,2,2,3,13,67.3,16,NA,120000,-1,3,3,1,1,NA,NA,NA,3
"17302",0,"1172005C",4,1,1,27.28,2,2,2,16,66.93,16,NA,50000,-1,2,-9,1,1,NA,NA,NA,0
"17303",6,"1172006C",4,1,3,36.82,2,1,1,16,72.8,16,NA,40000,-1,3,2,1,1,NA,NA,NA,1
"17304",NA,"1172007C",4,1,1,NA,2,2,NA,NA,NA,NA,NA,1e+05,-1,NA,NA,1,1,NA,NA,NA,NA
"17305",0,"1173002C",4,2,4,13.85,2,1,4,7,60.6,11,NA,4164,2,0,-1,NA,NA,NA,NA,NA,0
"17306",6,"1173004C",4,2,4,18.06,2,1,1,12,64.57,-8,NA,35000,2,1,-1,NA,NA,7,6,3,3
"17307",NA,"1173005C",4,2,3,18.19,2,1,NA,6,68.23,NA,4,18000,3,1,-1,NA,NA,6,3,4,NA
"17308",6,"1173007C",4,1,4,20.95,2,1,4,8,68.33,13,NA,3500,3,-9,-1,NA,NA,NA,NA,NA,0
"17309",NA,"1173008C",4,2,4,13.43,NA,NA,NA,12,66.77,NA,NA,NA,2,1,-1,NA,NA,NA,NA,NA,NA
"17310",NA,"1173009C",4,2,3,12.28,2,1,NA,12,61.93,NA,3,15000,3,0,-1,NA,NA,8,7,3,NA
"17311",5,"1173010C",4,1,2,23.14,1,2,3,13,69.8,12,NA,0,3,2,0,NA,NA,NA,NA,NA,1
"17312",NA,"1173011C",4,2,4,13.37,NA,NA,NA,3,64.03,NA,NA,NA,NA,0,-1,NA,NA,NA,NA,NA,NA
"17313",NA,"1173012C",4,2,2,26.95,NA,NA,NA,16,63.93,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA
"17314",6,"1173013C",4,2,2,21.68,1,2,1,14,69.47,13,2,14000,NA,1,1,NA,NA,NA,NA,NA,2
"17315",6,"1173014C",4,2,3,NA,2,1,1,NA,-9,6,NA,9000,NA,NA,NA,NA,NA,NA,NA,3,2
"17316",1,"1173015C",4,1,3,18.44,2,1,3,14,67.5,6,3,9000,2,1,-1,NA,NA,NA,NA,5,2
"17317",6,"1173016C",4,2,3,15.54,2,1,1,13,66.67,6,3,14000,2,1,-1,NA,NA,NA,NA,2,2
"17318",NA,"1173017C",4,2,3,NA,2,1,NA,NA,NA,NA,4,10000,3,NA,NA,NA,NA,8,6,3,NA
"17319",NA,"1173018C",4,2,2,17.38,NA,NA,NA,5,60.47,NA,NA,NA,2,1,0,NA,NA,NA,NA,2,NA
"17320",0,"1173019C",4,2,3,37.32,2,1,1,12,70.1,12,4,12000,NA,2,2,NA,NA,10,9,5,3
"17321",0,"1173020C",4,2,4,28.6,2,1,2,15,68.73,-7,3,4700,3,2,-1,NA,NA,NA,NA,NA,0
"17322",-9,"1173021C",4,1,4,22.75,2,1,1,11,66.8,16,10,50000,NA,1,1,NA,NA,8,9,NA,2
"17323",0,"1173022C",4,2,4,17.47,2,1,2,8,60.5,7,NA,29000,2,1,-1,NA,NA,5,6,4,0
"17324",0,"1173023C",4,2,4,17.2,2,1,2,12,69.7,7,NA,10000,2,1,-1,NA,NA,NA,NA,NA,0
"17325",6,"1173024C",4,1,2,16.14,1,2,1,11,65.57,12,NA,10000,NA,1,0,NA,NA,NA,NA,NA,7
"17326",NA,"1173025C",4,1,4,17.51,NA,NA,NA,13,64.03,NA,NA,NA,NA,1,-1,NA,NA,NA,NA,NA,NA
"17327",0,"1174001C",4,2,3,16.49,2,1,1,14,69.17,2,4,13000,2,1,0,1,1,6,6,3,1
"17328",6,"1174002C",4,2,3,23.27,2,1,2,15,60.93,8,NA,10000,3,1,-1,1,1,8,7,4,0
"17329",NA,"1174003C",4,1,3,NA,2,1,NA,NA,NA,NA,8,19000,NA,NA,NA,1,1,NA,NA,NA,NA
"17330",6,"1174004C",4,2,3,18.41,2,1,1,13,63.8,3,2,10000,3,-9,-1,1,1,6,4,2,2
"17331",4,"1174006C",4,2,3,22.23,2,1,1,14,63.33,8,2,10000,3,1,-1,1,1,6,5,2,1
"17332",0,"1174007C",4,1,3,20.66,2,1,1,11,68.53,5,4,16000,3,1,-1,1,1,6,6,NA,2
"17333",NA,"1174008C",4,1,3,14.68,NA,NA,NA,10,63.53,NA,3,NA,3,0,-1,1,1,NA,NA,4,NA
"17334",NA,"1174009C",4,1,3,23.43,2,1,NA,14,68.1,NA,3,20000,3,1,-1,1,1,5,6,3,NA
"17335",NA,"1174010C",4,2,3,20.98,2,1,NA,13,69.27,NA,4,18000,NA,1,-1,1,1,8,6,3,NA
"17336",NA,"1174011C",4,1,3,NA,2,1,NA,NA,-9,NA,3,15000,3,NA,NA,1,1,NA,NA,3,NA
"17337",0,"1174012C",4,2,3,14.38,2,1,1,11,61.4,12,3,13000,3,0,-1,1,1,5,5,3,2
"17338",0,"1174013C",4,1,4,37.76,2,1,1,8,69.83,3,5,22000,NA,3,1,1,1,8,6,2,3
"17339",2,"1174014C",4,2,2,17.13,1,2,3,9,65.07,13,2,6000,3,1,0,1,1,6,5,4,1
"17340",NA,"1174015C",4,2,3,NA,2,1,NA,NA,NA,NA,3,11000,3,NA,NA,1,1,NA,NA,3,NA
"17341",NA,"1174017C",4,1,4,17.16,NA,NA,NA,13,66.1,NA,NA,NA,NA,1,-1,1,1,NA,NA,NA,NA
"17342",NA,"1174018C",4,1,3,12.6,2,1,NA,10,62.33,NA,6,6000,3,0,-1,1,1,NA,NA,2,NA
"17343",NA,"1174019C",4,1,3,26.99,2,1,NA,14,68.97,NA,3,12000,2,2,-1,1,1,7,7,5,NA
"17344",NA,"1174020C",4,1,4,17.24,NA,NA,NA,12,63.07,NA,NA,NA,NA,1,-1,1,1,NA,NA,NA,NA
"17345",6,"1174022C",4,2,4,23.11,2,1,3,13,72.23,13,1,0,3,2,-1,1,1,6,6,4,3
"17346",NA,"1174023C",4,1,4,20.48,2,1,NA,11,62.97,NA,3,14500,NA,1,-1,1,1,7,4,3,NA
"17347",NA,"1174024C",4,1,3,13.01,2,1,NA,5,58.43,NA,1,0,2,0,-1,1,1,6,7,4,NA
"17348",NA,"1174040C",NA,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17349",1,"1175001C",4,1,5,39.31,2,2,1,11,65.77,17,NA,21000,-9,3,-9,1,1,NA,NA,NA,1
"17350",6,"1175002C",4,1,5,43.4,2,2,2,14,69.23,16,6,26000,2,4,2,1,1,NA,NA,5,0
"17351",5,"1175003C",4,2,3,16.76,2,1,3,9,64.7,3,NA,18000,1,1,-1,1,1,NA,NA,NA,2
"17352",0,"1175004C",4,2,3,17.63,2,1,1,10,66.07,9,4,12000,3,1,-1,1,1,7,6,3,4
"17353",1,"1175005C",4,2,3,15.66,2,1,1,14,65.73,12,NA,30,3,0,-1,1,1,NA,NA,NA,1
"17354",0,"1175006C",4,2,3,17.57,2,1,1,10,70.57,9,3,13000,2,1,-1,1,1,NA,NA,4,1
"17355",0,"1175007C",4,1,3,10.94,2,1,1,2,61.63,4,1,26000,3,0,-1,1,1,NA,NA,3,2
"17356",1,"1175008C",4,2,3,19.57,2,1,3,14,70.57,6,2,14000,1,1,-1,1,1,NA,NA,NA,1
"17357",3,"1175009C",4,1,3,12.27,2,1,3,3,59.7,5,2,20000,NA,0,-1,1,1,8,8,3,1
"17358",0,"1175010C",4,2,3,16.91,2,1,1,11,60.2,5,1,24000,3,0,-1,1,1,6,5,5,3
"17359",7,"1175011C",4,1,3,23.05,2,1,2,12,59.43,11,7,25000,3,2,-1,1,1,NA,NA,4,0
"17360",NA,"1175012C",4,2,4,22.32,NA,NA,NA,11,60.7,NA,NA,NA,NA,1,-1,1,1,NA,NA,NA,NA
"17361",6,"1175013C",4,2,3,15.33,2,1,1,13,69.17,6,1,21000,3,1,-1,1,1,7,6,3,1
"17362",0,"1175015C",4,1,3,24.21,2,1,1,8,65.07,6,NA,20000,NA,2,-1,1,1,5,9,2,2
"17363",4,"1175016C",4,1,3,27.69,2,1,1,16,71.83,3,2,15000,3,2,-1,1,1,NA,NA,NA,1
"17364",5,"1175017C",4,2,3,15.23,2,1,2,8,63.67,6,1,11000,2,0,-1,1,1,NA,NA,3,0
"17365",5,"1175018C",4,2,3,18.84,2,1,3,9,70.3,7,4,20000,NA,1,-1,1,1,6,7,4,2
"17366",-9,"1175019C",4,2,3,12.29,2,1,1,6,67.07,9,NA,11000,3,0,-1,1,1,NA,NA,NA,1
"17367",4,"1175020C",4,2,3,16.95,2,1,1,6,62.03,12,NA,22000,NA,1,-1,1,1,NA,NA,NA,2
"17368",6,"1175021C",4,2,4,19.89,2,1,2,13,67.4,18,4,13000,NA,1,-1,1,1,6,7,3,0
"17369",NA,"1175022C",4,1,3,10.79,2,1,NA,11,62.67,NA,2,7200,2,0,-1,1,1,7,5,4,NA
"17370",NA,"1175023C",4,1,3,25.74,2,1,NA,12,61.9,NA,5,22000,3,1,-1,1,1,7,9,5,NA
"17371",6,"1175024C",4,2,1,19.54,2,2,1,13,62.17,6,3,22000,3,1,-1,1,1,7,7,3,2
"17372",NA,"1176001C",4,1,5,NA,2,2,NA,NA,NA,NA,NA,90000,3,NA,NA,1,1,NA,NA,NA,NA
"17373",6,"1176002C",4,1,5,NA,2,2,1,NA,-9,20,NA,140000,3,NA,NA,1,1,NA,NA,NA,1
"17374",6,"1176003C",4,2,5,34.7,2,2,1,-9,66.4,22,13,15000,3,3,3,1,1,9,9,5,1
"17375",3,"1176005C",4,1,8,70.07,2,2,1,-9,72.2,18,13,15000,3,5,3,1,1,9,9,5,1
"17376",6,"1176006C",4,1,1,55.51,2,2,1,-9,65.63,18,13,80000,3,4,3,1,1,8,9,5,1
"17377",6,"1176007C",4,2,1,22.21,2,2,1,-9,64.4,18,8,95000,3,1,0,1,1,NA,NA,4,1
"17378",6,"1176008C",4,1,1,70.66,2,2,1,-9,70.17,20,8,56000,3,5,5,1,1,NA,NA,NA,1
"17379",6,"1176009C",4,1,1,37.96,2,2,2,-9,68.67,18,12,1e+05,3,-9,3,1,1,NA,NA,NA,0
"17380",6,"1176010C",4,2,4,25.01,2,1,4,-9,68.33,11,4,10600,3,1,3,1,1,NA,NA,5,0
"17381",6,"1176011C",4,1,1,37.51,2,2,2,-9,64.87,13,11,13500,3,3,3,1,1,NA,NA,NA,0
"17382",6,"1176012C",4,1,1,53.56,2,2,1,-9,73.87,18,12,150000,3,4,3,1,1,NA,NA,4,1
"17383",6,"1176015C",4,2,1,16.7,2,2,2,-9,68.83,16,12,130000,3,0,0,1,1,NA,NA,NA,0
"17384",6,"1176018C",4,2,1,34.26,2,2,4,-9,65.6,18,11,85000,3,2,3,1,1,8,7,3,0
"17385",6,"1176020C",4,2,1,25.95,2,2,2,-9,62.8,20,13,4e+05,2,2,1,1,1,9,8,3,0
"17386",0,"1176021C",4,1,1,47.5,2,2,1,-9,61.17,16,13,3e+05,2,3,4,1,1,-9,9,4,1
"17387",6,"1176022C",4,2,1,54.71,2,2,1,-9,73.37,17,9,50000,2,4,3,1,1,10,9,5,1
"17388",6,"1176023C",4,1,1,42.72,2,2,1,-9,71.8,18,13,250000,2,3,4,1,1,NA,NA,3,1
"17389",0,"1176024C",4,1,1,29.76,2,2,2,-9,66.97,22,11,1e+05,2,2,2,1,1,NA,NA,NA,0
"17390",6,"1176025C",4,2,1,46.79,2,2,1,-9,71.8,18,13,250000,3,4,3,1,1,NA,NA,5,1
"17391",6,"1178001C",4,2,2,26.48,1,2,4,10,60.77,18,6,30000,-1,2,3,1,2,NA,NA,NA,0
"17392",6,"1178002C",4,2,2,28.56,1,2,4,11,68.47,17,NA,30000,-1,2,3,1,2,NA,NA,NA,0
"17393",NA,"1178003C",4,2,2,31.83,NA,NA,NA,15,68.13,NA,3,NA,-1,2,3,1,2,NA,NA,3,NA
"17394",7,"1178004C",4,2,2,24.18,1,2,2,13,66.6,17,NA,58000,-1,2,-9,1,2,NA,NA,NA,0
